,id,created_at,favorite_count,retweet_count,text,clean_text,polarity_tokens,review_len,word_count
459,1443492647537106946,2021-09-30 08:27:20+00:00,8,3,"minister @mcconalogue has engaged with @teagasc to plan a fertiliser alternative strategy that aims to maintain farm output while reducing the use of chemical fertiliser and deal with the rising cost and availability of fertilisers internationally.

📍 https://t.co/5fqx2muyud",minister engage plan fertiliser alternative strategy aim maintain farm output reduce use chemical fertiliser deal rise cost availability fertiliser,0.0,147,19
460,1443487244690591745,2021-09-30 08:05:52+00:00,6,1,"our vessels enable critical research work to support high quality scientific surveys including #fisheries assessment, marine spatial planning, #marine protected areas and #climate change

⛴follow the build of new #rvtomcrean at https://t.co/6sxd2s0off due to be completed in 2022 https://t.co/4chvixohhi",vessel enable critical research work support high quality scientific survey include fishery assessment marine spatial planning marine protect area climate change follow build new rvtomcrean complete,0.09909090909090909,198,26
461,1443485769876836357,2021-09-30 08:00:00+00:00,30,9,"celebrating #worldmaritimeday today

ireland’s two marine research vessels, the #rvcelticexplorer and #rvcelticvoyager, undertook 525 survey days and facilitated 3,587 days of scientific research at sea last year.

@marineinst @rvmarineinst https://t.co/lpdvvrombe",celebrate worldmaritimeday today ireland marine research vessel rvcelticexplorer rvcelticvoyager undertake survey day facilitate day scientific research sea year,0.0,161,18
462,1443243594081574920,2021-09-29 15:57:41+00:00,0,1,"minister @mcconalogue continues his #cap tour in ardee mart in #louth at 12.30pm tomorrow as part of the public consultation process

if planning to attend, contact your local farming organisation or #ardee mart for details, including covid restrictions

📍https://t.co/xxzd79aoax https://t.co/v37l85ucqa",minister continue cap tour ardee mart louth tomorrow public consultation process plan attend contact local farming organisation ardee mart detail include covid restriction,0.0,171,23
463,1443236174638854145,2021-09-29 15:28:12+00:00,1,0,"as ireland generates more than a million tonnes of food waste each year, minister @mcconalogue marked international day of awareness of #foodloss and #foodwaste by urging everyone to help achieve the ambition of our agri-food strategy #foodvision2030.📕

📍https://t.co/bjfyyvnkxj",ireland generate tonne food waste year minister mark international day awareness foodloss foodwaste urge help achieve ambition agri food strategy,-0.1,145,20
464,1443219138860695560,2021-09-29 14:20:31+00:00,6,2,"food waste reduction funding has been made available to the following successful projects:

@cleantechcentre at munster technology university 
@foodcloud 
@foodiesave 
@carlow_co_co’s optimization+ programme

📍check these @fao #foodwaste tips on #flwday: https://t.co/odgfkagc70",food waste reduction funding available follow successful project munster technology university programme check foodwaste tip flwday,0.31666666666666665,131,16
465,1443217763581972482,2021-09-29 14:15:03+00:00,1,0,"ireland generates more than 1 million tonnes of food waste each year. 

it is now more important than ever to continue to develop initiatives to help to address this issue on #flwday

📍https://t.co/tdc2nirvwl",ireland generate tonne food waste year important continue develop initiative help address issue flwday,0.1,102,14
466,1443179169551159298,2021-09-29 11:41:41+00:00,2,1,"several projects are receiving funding of almost €180,000 this year from this department, under the rural innovation and development fund, for initiatives aimed at reducing #foodwaste generated by food businesses, retailer/wholesalers, or suppliers in rural areas. 

💚🌏#flwday",project receive funding year department rural innovation development fund initiative aim reduce foodwaste generate food business retailer wholesaler supplier rural area flwday,0.0,175,22
467,1443159763861319682,2021-09-29 10:24:34+00:00,12,7,"🌏💚 on international day of awareness of #foodloss and #foodwaste, minister @mcconalogue is urging everyone to help achieve the ambition of #foodvision2030, which provides a path forward to halve food waste in ireland by 2030.

🔎see @bordbia on #flwday
https://t.co/zqqrutgsnq https://t.co/rpkw348rrp",international day awareness foodloss foodwaste minister urge help achieve ambition provide path halve food waste ireland flwday,-0.1,127,17
468,1443127909242318851,2021-09-29 08:18:00+00:00,0,0,"@bunnaagri @soilassociation @teagasc @agriaware @aca_services @ifamedia @farmfornature @teagascsignpost thank you for your query trevor. 
a herd in a farm partnership can apply online without having to use a nominated person/agent. 
for any further clarification or information on the soil sampling pilot, please email: soilsampling@agriculture.gov.ie",thank query trevor herd farm partnership apply have use nominate person agent clarification information soil sample pilot email,0.0,127,18
469,1443104639461826562,2021-09-29 06:45:32+00:00,4,1,"📢reminder

minister @mcconalogue continues his #cap tour today in devlin mart in #westmeath at 11am and later in ballybay mart in #monaghan at 2.30pm as part of the public consultation.

#futureofcap https://t.co/gbxndryafr",reminder minister continue cap tour today devlin mart westmeath ballybay mart monaghan public consultation futureofcap,0.0,118,15
470,1442888574924374017,2021-09-28 16:26:58+00:00,1,3,"minister @mcconalogue continues his #cap tour later tomorrow in ballybay mart #monaghan at 2.30pm as part of the public consultation.

if attending, contact your local farming organisation or #ballybay mart for details, including covid restrictions.

📍https://t.co/xxzd79aoax https://t.co/mnwcqwmvxe",minister continue cap tour tomorrow ballybay mart monaghan public consultation attend contact local farming organisation ballybay mart detail include covid restriction,0.0,167,21
471,1442887643180802057,2021-09-28 16:23:16+00:00,1,1,"minister @mcconalogue continues his #cap tour in devlin mart in #westmeath at 11am tomorrow as part of the public consultation

if attending, contact your local farming organisation or #devlin mart for details, including covid restrictions

📍learn more at https://t.co/xxzd79aoax https://t.co/eh6wxajxx1",minister continue cap tour devlin mart westmeath tomorrow public consultation attend contact local farming organisation devlin mart detail include covid restriction learn,0.0,170,22
472,1442874073889980422,2021-09-28 15:29:21+00:00,1,1,farmers will continue to receive the valuation of their animals by hard copy from their valuer but this portal aims to reduce the amount of time tb reactors spend on farm as it will expedite response time from farmers and eliminate the cost to farmers of forwarding forms by post.,farmer continue receive valuation animal hard copy valuer portal aim reduce time reactor spend farm expedite response time farmer eliminate cost farmer forward form post,-0.2916666666666667,169,25
473,1442874070106734598,2021-09-28 15:29:20+00:00,1,1,"farmers will be able to complete their application for #tb compensation online via a new portal on https://t.co/migi6tzvim from thursday, minister @mcconalogue has announced.

📍https://t.co/ucggcwtqnm https://t.co/lmjchlu283",farmer able complete application compensation new portal thursday minister announce,0.24545454545454545,83,10
474,1442842816703520768,2021-09-28 13:25:08+00:00,1,0,"📢reminder

minister @mcconalogue continues his #cap consultation tour in #tullamore mart #offaly at 7.30pm tonight. https://t.co/rbkqnnaa20",reminder minister continue cap consultation tour tullamore mart offaly tonight,0.0,78,10
475,1442809939198681090,2021-09-28 11:14:30+00:00,11,5,"our expert niall ryan gave a presentation this morning on pollinators in ireland as part of day two of eu #pollinator week, which focuses on the importance of pollinators for healthy ecosystems, our wellbeing, and culture.

📍learn more on #eupollinators: https://t.co/2bj3kfpbtw https://t.co/4owms26nv4",expert niall ryan give presentation morning pollinator ireland day pollinator week focus importance pollinator healthy ecosystem wellbeing culture learn eupollinator,0.5,165,20
476,1442780622100082697,2021-09-28 09:18:00+00:00,0,1,"@bunnaagri @soilassociation @teagasc @agriaware @aca_services @ifamedia @farmfornature @teagascsignpost thanks for your query trevor. registered farm partnerships can apply if a nominated person of a partnership logs on to https://t.co/migi6tikqo using the partnership number. if this nominated person is an agent, the authorisation form must be submitted to agfood@agriculture.gov.ie",thank query trevor register farm partnership apply nominated person partnership log partnership number nominated person agent authorisation form submit,0.0,151,19
477,1442778813826539521,2021-09-28 09:10:49+00:00,0,0,"the @eu_commission commissioner accompanied minister @mcconalogue when they met representatives of all of the major irish fishing industry organisations.

@vsinkevicius will also visit a #flag funded project at @cooleyoysters in carlingford, co #louth as part of his two-day visit https://t.co/4mqjfwn6sw",commissioner accompany minister meet representative major irish fishing industry organisation visit flag fund project carlingford louth day visit,0.03125,145,18
478,1442776844063936516,2021-09-28 09:02:59+00:00,1,0,"at the event, minister @mcconalogue said: “it is more important than ever to work together to restore the confidence of the industry and to ensure that every opportunity is pursued so that we build a sustainable future for our industry and coastal communities which depend on it.” https://t.co/7p1tltl3tb",event minister say important work restore confidence industry ensure opportunity pursue build sustainable future industry coastal community depend,0.2,146,18
479,1442760993130483712,2021-09-28 08:00:00+00:00,4,2,"whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering ireland

➡️find out more at: https://t.co/he1gchbtvj

⚠️keep ireland free of rabies. visit: https://t.co/nukecowwp6

#worldrabiesday #unitedagainstrabies #onehealth https://t.co/ykyckw335r",holiday pet import animal strict rule pet enter ireland ireland free rabie visit worldrabiesday unitedagainstrabie onehealth,0.4,124,16
480,1442745697611272197,2021-09-28 06:59:13+00:00,16,7,"eu commissioner for environment, oceans and fisheries @vsinkevicius accompanied minister @mcconalogue on a visit to #killybegs to meet fishers at one of ireland’s biggest harbours and discussed #brexit related issues of concern to the industry. 🎣⚓️🇮🇪

🐟https://t.co/yolfaarlne https://t.co/fcjzhzhzb9",commissioner environment ocean fishery accompany minister visit killybeg meet fisher ireland big harbour discuss brexit relate issue concern industry,0.0,149,19
481,1442479335773020162,2021-09-27 13:20:48+00:00,11,6,"speaking at food is the future, minister @mcconalogue said: “half the world is under 30. policy makers and the leaders of today must identify new opportunities for the leaders of tomorrow to be actively engaged in enabling #foodsystems transformation.”

📍 https://t.co/6lqnvopde2 https://t.co/wxi1okexwq",speak food future minister say world policy maker leader today identify new opportunity leader tomorrow engage enable foodsystem transformation,0.06818181818181818,143,19
482,1442423209668788230,2021-09-27 09:37:46+00:00,43,40,"the pilot soil sampling and analysis programme is now open.

🌱this programme is aimed at putting soil carbon, soil health and fertility at the centre of our future agricultural model.

📍to find out more, visit: https://t.co/n5mvojzdmf https://t.co/9zv40szyyv",pilot soil sample analysis programme open programme aim put soil carbon soil health fertility centre future agricultural model find visit,0.0,137,20
483,1442406405772877826,2021-09-27 08:31:00+00:00,0,0,"whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering ireland🇮🇪 

➡️find out more at: https://t.co/he1gchtutt 

⚠️keep ireland free of rabies. visit https://t.co/nukecoevxy 

#worldrabiesday #unitedagainstrabies #onehealth https://t.co/keavbxygcy",holiday pet import animal strict rule pet enter ireland ireland free rabie visit worldrabiesday unitedagainstrabie onehealth,0.4,124,16
484,1441447336148824076,2021-09-24 17:00:00+00:00,0,0,"⏰one hour reminder

minister @mcconalogue continues his #cap tour in carndonagh mart #donegal at 7pm as part of the public consultation

if attending, contact your local farming organisation or #carndonagh mart for details, including covid restrictions

📍https://t.co/xxzd79sp25 https://t.co/eyrkjjrfei",hour reminder minister continue cap tour carndonagh mart donegal public consultation attend contact local farming organisation carndonagh mart detail include covid restriction,0.0,175,22
485,1441430264094224387,2021-09-24 15:52:10+00:00,4,1,"minister @pippa_hackett said: ""over 14,000ha of land were included in the applications submitted this year, an amount which will increase the land farmed organically in ireland by almost 20%.""",minister say land include application submit year increase land farm ireland,0.0,76,11
486,1441430260575358976,2021-09-24 15:52:09+00:00,5,1,"approvals to farmers who applied for the organic farming scheme have started issuing 🥕

over 270 farmers have been successful so far, which is 85% of all applicants

📍https://t.co/ylu7r6wubd https://t.co/tpu8jjycqm",approval farmer apply organic farming scheme start issue farmer successful applicant,0.75,84,11
487,1441341646029811715,2021-09-24 10:00:01+00:00,1,0,"⏰one hour reminder

minister @mcconalogue continues his #cap tour in raphoe mart #donegal at 12pm today as part of the public consultation

if attending, contact your local farming organisation or #raphoe mart for details, including covid restrictions

📍https://t.co/xxzd79sp25 https://t.co/gz5kan7ts0",hour reminder minister continue cap tour raphoe mart donegal today public consultation attend contact local farming organisation raphoe mart detail include covid restriction,0.0,173,23
488,1441118669833080836,2021-09-23 19:14:00+00:00,7,3,"the @teagasc signpost programme supports climate action by irish farmers with the goal of reducing gas emissions from irish agriculture while creating more profitable and sustainable farming.

tune in every friday at 9.30am.

📍https://t.co/1mveorfifu https://t.co/iwllx1ljao",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
489,1441115147666403328,2021-09-23 19:00:00+00:00,4,1,"olympic gold medallist kellie harrington went back to her primary school this week to launch the back to school healthy eating campaigns for pupils

➡️the @ndc_ie school milk and #fooddudes ambassador says nutrition is key in sport: https://t.co/taycmlbj4m https://t.co/9lypxuduh6",olympic gold medallist kellie harrington go primary school week launch school healthy eat campaign pupil school milk fooddude ambassador say nutrition key sport,0.3,160,23
490,1441069821383229442,2021-09-23 15:59:53+00:00,6,6,"minister @mcconalogue continues his #cap consultation tour in tullamore mart #offaly at 7.30pm on tuesday september 28.

if attending, contact your local farming organisation or #tullamore mart for more details, including covid restrictions

📍 https://t.co/xxzd79sp25 https://t.co/gtkncsztzp",minister continue cap consultation tour tullamore mart offaly tuesday september attend contact local farming organisation tullamore mart detail include covid restriction,0.0,169,21
491,1441017003108560898,2021-09-23 12:30:00+00:00,1,2,"minister @mcconalogue, who plans to visit every county to meet farmers and hear directly from them over the coming weeks, will speak on friday at 7pm at #carndonagh mart.

if attending, contact your local farming organisation or the mart for details, including restrictions. https://t.co/osynqyocun",minister plan visit county meet farmer hear come week speak friday carndonagh mart attend contact local farming organisation mart detail include restriction,0.0,156,22
492,1441009455454310404,2021-09-23 12:00:01+00:00,1,1,"minister @mcconalogue continues his #cap consultation tour in #donegal this week with his first engagement at 12pm on friday at raphoe mart

if attending, contact your local farming organisation or #raphoe mart for details, including covid restrictions

📍 https://t.co/xxzd79sp25 https://t.co/lui1tysk8c",minister continue cap consultation tour donegal week engagement friday raphoe mart attend contact local farming organisation raphoe mart detail include covid restriction,0.0,169,22
493,1441005772448600071,2021-09-23 11:45:23+00:00,3,0,"minister @pippa_hackett said it will bring awareness to businesses' impacts and dependencies on biodiversity so they can ‘reverse some biodiversity loss, have a positive impact on their local community and employees and also enhance their business reputations.’",minister say bring awareness business impact dependency biodiversity reverse biodiversity loss positive impact local community employee enhance business reputation,0.11363636363636363,163,19
494,1441005769537867776,2021-09-23 11:45:22+00:00,12,5,"a national business and biodiversity platform is being developed by @natcap_irl, @biodatacentre and @bitcireland, supported by us and @depthousingirl to help the private sector take measurable actions to combat the biodiversity crises 
 
📍https://t.co/atpelatz1n
 
#bizbioirl https://t.co/zwqe3vogga",national business biodiversity platform develop support help private sector measurable action combat biodiversity crisis bizbioirl,0.05,130,15
495,1440949055039836164,2021-09-23 08:00:00+00:00,0,0,"whether you’re holidaying with your pet abroad or importing an animal, there are strict rules for pets entering ireland

➡️find out more at: https://t.co/3ufrihcaic

⚠️keep ireland free of rabies. visit https://t.co/p0dp5ouamm

#worldrabiesday #unitedagainstrabies #onehealth https://t.co/eq5rhbbtdz",holiday pet import animal strict rule pet enter ireland ireland free rabie visit worldrabiesday unitedagainstrabie onehealth,0.4,124,16
496,1440590310732533760,2021-09-22 08:14:29+00:00,1,0,"congratulating @kelly64kg on winning gold @olympics and being a true champion, minister @mcconalogue said: 
‘as a school milk and food dudes ambassador, she has empowered many school children to make healthier eating choices by drinking milk and eating more fruit and vegetables.’ https://t.co/c8z7y2bdlp",congratulate win gold true champion minister say school milk food dude ambassador empower school child healthy eat choice drink milk eat fruit vegetable,0.5499999999999999,152,23
497,1440590299324043264,2021-09-22 08:14:26+00:00,43,7,"ireland’s olympic gold medallist kellie harrington has gone back to her former classroom at st vincent’s girls national school where the @ndc_ie school milk and #fooddudes ambassador launched the back to school healthy eating campaigns for pupils🥛 🥊🥇
📍 https://t.co/epprddrqsa https://t.co/xhpxbu1k4p",ireland olympic gold medallist kellie harrington go classroom vincent girls national school school milk fooddude ambassador launch school healthy eat campaign pupil,0.5,164,22
498,1440351320808964099,2021-09-21 16:24:49+00:00,7,3,"🌱 this pilot soil sampling and analysis programme opens on monday, september 27.

➡️learn more details: https://t.co/n5mvojredn https://t.co/tf506bpikf",pilot soil sample analysis programme open monday september detail,0.0,65,9
499,1440351304551780353,2021-09-21 16:24:46+00:00,26,4,"a major €10 million investment into a pilot soil sampling and analysis programme has been launched by ministers today.

🌱this programme is aimed at putting soil carbon, soil health and fertility at the centre of our future agricultural model.

📍 https://t.co/jng5mxt6o8 https://t.co/8qlnbx56we",major investment pilot soil sample analysis programme launch minister today programme aim put soil carbon soil health fertility centre future agricultural model,0.03125,160,22
500,1440310052292751370,2021-09-21 13:40:50+00:00,1,1,"🏆the 4️⃣ successful projects were:

@leitrimdevco for a social farming model project
@dscork to provide opportunities for participation in their purpose-built field of dreams farm
@kerrysocialfarm for a social farming model project
#ird duhallow for a social farming model project",successful project social farming model project provide opportunity participation purpose build field dream farm social farming model project ird duhallow social farming model project,0.2125,183,24
501,1440302099556810757,2021-09-21 13:09:14+00:00,17,8,"minister @mcconalogue has announced that four projects have received almost €377,000 for social farming, which provides participants with the opportunity to improve their health and wellbeing, and grow their confidence by doing ordinary farm activities

➡️https://t.co/uclmpnpjy9 https://t.co/afzyj7cbwr",minister announce project receive social farming provide participant opportunity improve health wellbeing grow confidence ordinary farm activity,-0.10833333333333334,144,17
502,1440234585179111443,2021-09-21 08:40:58+00:00,4,1,"@teagasc are hosting a series of autumn organic webinars covering various technical aspects of organic farming
 
🗓tune in for the first tomorrow, wednesday, september 22 at 7.30pm that focuses on the role of multi species swards on irish organic farms
 
📍https://t.co/jwnxtqolvi",host series autumn organic webinar cover technical aspect organic farming tune tomorrow wednesday september focus role multi specie sward irish organic farm,0.0,156,22
503,1440222508582465536,2021-09-21 07:52:58+00:00,5,3,"minister @mcconalogue, who plans to visit every county to meet farmers and hear directly from them over the coming weeks, will speak later on friday at 7pm at #carndonagh mart.

if attending, contact your local farming organisation or the mart for details, including restrictions. https://t.co/ka8pgdhvr4",minister plan visit county meet farmer hear come week speak friday carndonagh mart attend contact local farming organisation mart detail include restriction,0.0,156,22
504,1440222497522139138,2021-09-21 07:52:56+00:00,4,7,"minister @mcconalogue continues his #cap consultation tour in #donegal this week with his first engagement at 12pm on friday at raphoe mart

if attending, contact your local farming organisation or #raphoe mart for details, including covid restrictions

📍 https://t.co/xxzd79sp25 https://t.co/zngtgokjno",minister continue cap consultation tour donegal week engagement friday raphoe mart attend contact local farming organisation raphoe mart detail include covid restriction,0.0,169,22
505,1438870447530156045,2021-09-17 14:20:22+00:00,2,1,"the sixth meeting of the forestry policy group took place yesterday, where it was confirmed that an external regulatory review of forestry licensing will commence immediately

📍https://t.co/omabcohpm0 https://t.co/n9nagqsq9l",sixth meeting forestry policy group take place yesterday confirm external regulatory review forestry licensing commence,0.0,119,15
506,1438868593467297795,2021-09-17 14:13:00+00:00,1,0,"⏰one hour reminder

minister @mcconalogue continues his #cap tour in fermoy mart #cork at 4pm today as part of the public consultation

if attending, contact your local farming organisation or #fermoy mart for details, including covid restrictions

📍https://t.co/xxzd79sp25 https://t.co/u9rzjlmlnh",hour reminder minister continue cap tour fermoy mart cork today public consultation attend contact local farming organisation mart detail include covid restriction,0.0,163,22
507,1438851751743049732,2021-09-17 13:06:04+00:00,0,0,"minister @mcconalogue said: ""it is a great opportunity for me to hear directly from marine stakeholders who are central in ensuring the long-term vibrancy of our coastal communities""",minister say great opportunity hear marine stakeholder central ensure long term vibrancy coastal community,0.25,106,14
508,1438851749050294274,2021-09-17 13:06:04+00:00,1,0,"minister @mcconalogue is continuing his series of visits to some of ireland's main fishing ports

he met yesterday and today with fishers, fishing organisations and stakeholders as he visited dingle, fenit and cromane in co.kerry

📍https://t.co/f8drddyhwr https://t.co/gyjudooqve",minister continue series visit ireland main fishing port meet yesterday today fisher fishing organisation stakeholder visit dingle fenit cromane,0.16666666666666666,144,19
509,1438835124209020928,2021-09-17 12:00:00+00:00,1,0,"culture night / oíche chultúir celebrates the richness and diversity of culture in ireland 🎇

#getinvolved ➡️ there’s over 1000 events happening across ireland tonight, friday september 17

📍find out more at https://t.co/ta7zkirz37
 
@deptculturelrl https://t.co/wwiicdwdbq",culture night oíche chultúir celebrate richness diversity culture ireland getinvolved event happen ireland tonight friday september find,0.0,136,17
510,1438782274674171904,2021-09-17 08:30:00+00:00,2,1,"a public consultation on ireland’s draft nitrates action programme has opened, which gives effect to the requirements of ireland’s nitrates directive and is legislation that all farmers implement on their farms.

🗓have your say by monday, september 20.

📍https://t.co/9lfwnjw7yk https://t.co/jfyxaymue2",public consultation ireland draft nitrate action programme open give effect requirement ireland nitrate directive legislation farmer implement farm monday september,0.03333333333333333,164,20
511,1438777370568183811,2021-09-17 08:10:30+00:00,2,2,"minister @mcconalogue continues his #cap tour in fermoy mart in #cork at 4pm today as part of the public consultation.

if planning to attend, please contact your local farming organisation or #fermoy mart for more details, including covid restrictions.

📍https://t.co/khlcxfha97 https://t.co/st8efwxphc",minister continue cap tour fermoy mart cork today public consultation plan attend contact local farming organisation mart detail include covid restriction,0.0,154,21
512,1438581703023292416,2021-09-16 19:13:00+00:00,6,10,"the @teagasc signpost programme supports climate action by irish farmers with the goal of reducing gas emissions from irish agriculture while creating more profitable and sustainable farming.

tune in every friday at 9.30am.

📍https://t.co/1mveorfifu https://t.co/b3izwwu0b3",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
513,1438469692260298764,2021-09-16 11:47:54+00:00,4,4,"minister @mcconalogue begins his #cap tour in castleisland mart #kerry at 7pm tonight as part of the public consultation
if planning to attend, please contact your local farming organisation or #castleisland mart for details, including covid restrictions
📍https://t.co/khlcxfha97 https://t.co/8barwcdzjy",minister begin cap tour castleisland mart kerry tonight public consultation plan attend contact local farming organisation castleisland mart detail include covid restriction,0.0,173,22
514,1438100681395777536,2021-09-15 11:21:35+00:00,1,0,"making the announcement today, minister @mcconalogue also added that arrangements are being made by the department to facilitate payment in advance of 70% under the basic payment scheme(#bps) with effect from october 18.",make announcement today minister add arrangement department facilitate payment advance basic payment effect october,0.0,115,14
515,1438100678904356875,2021-09-15 11:21:35+00:00,7,2,"payments worth more than €182 million under the areas of natural constraints scheme (#anc) have commenced issuing this week to almost 85,000 irish farmers.

📍https://t.co/cr5w0xogpa https://t.co/vzxr5i4aw0",payment worth area natural constraint scheme anc commence issue week irish farmer,0.13333333333333333,81,12
516,1437772323344560128,2021-09-14 13:36:49+00:00,2,0,"minister @martinheydonfg led a @bordbia driving growth in west africa client seminar today, which  featured insights from senior commercial stakeholders on trading with #westafrica, focusing in particular on the #dairy, #seafood, and alcohol sectors.

📍 https://t.co/lakg44wk8k https://t.co/jme81n7ym3",minister lead drive growth west africa client seminar today feature insight senior commercial stakeholder trade westafrica focus particular dairy seafood alcohol sector,0.08333333333333333,168,22
517,1437373917375746049,2021-09-13 11:13:41+00:00,0,0,"from october 1, consignments of meat, meat products and composite products exported to great britain must be pre-notified on the new uk import control system (ipaffs) and also must be accompanied by an export health certificate.

📍learn more on #brexit at https://t.co/xcprpgeobw https://t.co/lust0zpxtx",october consignment meat meat product composite product export great britain pre notify new import control system ipaffs accompany export health certificate learn brexit,0.4681818181818182,169,23
518,1437332593167544322,2021-09-13 08:29:29+00:00,1,0,"want to learn about #timber, #sustainability and #innovation in ireland's timber industry?

@wearetudublin has extra places available in year 1 of #tu838 bsc in sustainable timber technology

check out ‘available places’ on #cao webportal. https://t.co/ovwbnr1nrh

apply by friday https://t.co/qaomeqpdtd",want learn timber sustainability innovation ireland timber industry extra place available year bsc sustainable timber technology check available place cao webportal apply friday,0.26666666666666666,177,23
519,1437326161021968384,2021-09-13 08:03:55+00:00,8,5,"from october 1, the uk will introduce import requirements on products of animal origin for human consumption, including meat and meat products, dairy products, fish products, honey, table eggs, composite products, animal byproducts and high risk food and feed not of animal origin https://t.co/051lmop1nz",october introduce import requirement product animal origin human consumption include meat meat product dairy product fish product honey table egg composite product animal byproduct high risk food feed animal origin,0.08,214,30
520,1437083589166895106,2021-09-12 16:00:02+00:00,13,9,"did you miss our information webinar with 
@depthousingirl to discuss the draft proposals of the public consultation of the #nitrates action programme this week?

💬#haveyoursay by september 20 at https://t.co/9lfwnkdixk

📺watch back video recording here:
https://t.co/cxbwxpo8sh https://t.co/1g6kbhrzt8",miss information webinar discuss draft proposal public consultation nitrate action programme week haveyoursay september watch video recording,0.05,141,17
521,1436660544132485138,2021-09-11 11:59:00+00:00,2,2,"are you planning on importing livestock from mainland europe?

be aware of the risks of bringing #bluetonguevirus (#bvd) into the country🦠

this disease, spread by midges, would have a serious impact on the irish livestock sector🪰🐄

🔎learn more at https://t.co/qacb0sccap https://t.co/ijqedv3xew",plan import livestock mainland europe aware risk bring bluetonguevirus bvd country disease spread midge impact irish livestock learn,0.125,132,18
522,1436049267593031687,2021-09-09 19:30:00+00:00,7,3,"the @teagasc signpost programme supports climate action by irish farmers with the goal of reducing gas emissions from irish agriculture while creating more profitable and sustainable farming.

tune in every friday at 9.30am.

📍https://t.co/1mveorxjeu https://t.co/pykyzidsrf",signpost programme support climate action irish farmer goal reduce gas emission irish agriculture create profitable sustainable farming tune friday,0.03333333333333333,147,19
523,1435981607991660555,2021-09-09 15:01:09+00:00,7,1,"minister @mcconalogue met with farm organisations yesterday as part of his ongoing stakeholder consultation on ireland’s 2023-2027 common agricultural policy strategic plan

he said: “the next cap must be one that works for irish farmers”

📍 https://t.co/3kfchpfblk https://t.co/tnqofv638b",minister meet farm organisation yesterday ongoing stakeholder consultation ireland common agricultural policy strategic plan say cap work irish farmer,-0.15,150,19
524,1435920926986706946,2021-09-09 11:00:01+00:00,6,5,"our expert declan harty will take part in an asian hornet week webinar today showing how ireland is tackling the threat of the invasive asian hornet, a predator of honeybees and pollinators
🗓thursday, september 9
🕐1pm
✍️sign up: https://t.co/gsptjlib1m
🔎https://t.co/3kghmnnen7 https://t.co/uwzfibdwfq",expert declan harty asian hornet week webinar today show ireland tackle threat invasive asian hornet predator honeybee pollinator thursday september,0.0,148,20
525,1435619333892415492,2021-09-08 15:01:36+00:00,12,9,"wondering what cereal varieties to sow this winter? 

check out the newly published 2022 winter recommended lists on our website that provide valuable information on yield, grain quality, straw strength, and disease resistance.

🌾 #tillage #harvest21 

📍 https://t.co/tthhizzzwh https://t.co/eepmoiqbvk",wonder cereal variety sow winter check publish winter recommend list website provide valuable information yield grain quality straw strength disease resistance tillage,0.0,167,22
526,1435573639538098178,2021-09-08 12:00:01+00:00,11,6,"women with a new business or business idea based in rural ireland should apply to @acorns_ie, where 50 places are available in an initiative that we support that's helped over 300 irish women

🗓apply by midnight september 10
📍for more information, go to https://t.co/skzfdnwg6j https://t.co/otyep6mbdr",woman new business business idea base rural ireland apply place available initiative support help irish woman apply midnight september information,-0.052727272727272734,146,20
527,1435569265348915201,2021-09-08 11:42:39+00:00,3,0,"approval for all qualified applications under tranche 22 of the targeted agricultural modernisation has commenced

minister @mcconalogue said: “this week’s #tams payments amounting to €2.6m brings to €43m total payments made to date in 2021.”

📍https://t.co/zaghviidyb https://t.co/kmtr2hf5mz",approval qualified application tranche target agricultural modernisation commence minister say week tam payment amount bring total payment date,0.0,143,18
528,1435520786295447552,2021-09-08 08:30:00+00:00,4,4,"a public consultation on ireland’s draft nitrates action programme has opened, which gives effect to the requirements of ireland’s nitrates directive and is legislation that all farmers implement on their farms.

🗓have your say by monday, september 20.

📍https://t.co/9lfwnjw7yk https://t.co/k6olnma1td",public consultation ireland draft nitrate action programme open give effect requirement ireland nitrate directive legislation farmer implement farm monday september,0.03333333333333333,164,20
529,1435508770520584195,2021-09-08 07:42:16+00:00,3,7,"did you miss our information webinar with @depthousingirl to discuss the draft proposals of the public consultation of the #nitrates action programme this week?

💬#haveyoursay by september 20 at https://t.co/9lfwnkdixk

📺 watch back video recording here:
https://t.co/iivjsg9fur https://t.co/d5jl7uhy0g",miss information webinar discuss draft proposal public consultation nitrate action programme week haveyoursay september watch video recording,0.05,141,17
530,1435159641554620418,2021-09-07 08:34:57+00:00,17,8,"🗓️save the date

bioeconomy ireland week is taking place from october 18 to 24, 2021

📍go to https://t.co/ofrxymg7pa to view events and to register with #bioeconomy ireland week if you plan to hold an event.
 
more details soon

#irishbioeconomy #circulareconomy https://t.co/3aniqegq4s",date bioeconomy ireland week take place october view event register bioeconomy ireland week plan hold event detail irishbioeconomy circulareconomy,0.0,146,19
